hour,day,month,year,PM2.5,PM10,SO2,NO2,RAIN,TEMP
0,15,11,2013,138.0,234.0,23.0,69.802,0.0,0.7
1,15,11,2013,149.0,260.0,27.0,71.6497,0.0,0.1
2,15,11,2013,157.0,250.0,30.0,71.4444,0.0,-0.4
3,15,11,2013,154.0,227.0,26.0,70.8285,0.0,-0.7
4,15,11,2013,146.0,225.0,30.0,64.0536,0.0,-0.9
5,15,11,2013,117.0,189.0,26.0,58.5105,0.0,-1.1
6,15,11,2013,93.0,154.0,23.0,52.1462,0.0,-1.3
7,15,11,2013,87.0,144.0,18.0,50.7091,0.0,-0.1
8,15,11,2013,104.0,195.0,19.0,55.6363,0.0,4.9
9,15,11,2013,124.0,222.0,33.0,67.1331,0.0,9.7
10,15,11,2013,149.0,253.0,70.0,90.9479,0.0,12.4
11,15,11,2013,108.0,199.0,58.0,89.5108,0.0,14.3
12,15,11,2013,71.0,88.0,31.0,68.3649,0.0,15.4
13,15,11,2013,74.0,106.0,26.0,82.9412,0.0,15.8
14,15,11,2013,107.0,161.0,31.0,120.5111,0.0,14.6
15,15,11,2013,122.0,210.0,37.0,118.0475,0.0,14.3
16,15,11,2013,98.0,159.0,29.0,92.1797,0.0,10.3
17,15,11,2013,99.0,173.0,27.0,100.3917,0.0,7.4
18,15,11,2013,106.0,191.0,29.0,99.5705,0.0,5.9
19,15,11,2013,116.0,223.0,30.0,98.7493,0.0,4.9
20,15,11,2013,141.0,243.0,32.0,100.3917,0.0,4.6
21,15,11,2013,164.0,262.0,35.0,106.9613,0.0,4.7
22,15,11,2013,176.0,278.0,27.0,103.2659,0.0,3.8
23,15,11,2013,182.0,271.0,23.0,93.2062,0.0,5.4
0,16,11,2013,166.0,230.0,29.0,82.9412,0.0,5.4
1,16,11,2013,127.0,198.0,36.0,80.8882,0.0,4.5
2,16,11,2013,133.0,206.0,29.0,78.8352,0.0,4.7
3,16,11,2013,134.0,221.0,26.0,74.5239,0.0,11.5
4,16,11,2013,123.0,234.0,40.0,59.1264,0.0,10.7
5,16,11,2013,99.0,252.0,24.0,15.1922,0.0,9.9
6,16,11,2013,56.0,137.0,16.0,16.424,0.0,9.3
7,16,11,2013,53.0,126.0,18.0,15.6028,0.0,8.7
8,16,11,2013,36.0,71.0,17.0,20.53,0.0,9.9
9,16,11,2013,26.0,86.0,19.0,17.2452,0.0,10.8
10,16,11,2013,15.0,72.0,15.0,11.7021,0.0,11.2
11,16,11,2013,16.0,68.0,12.0,10.8809,0.0,11.9
12,16,11,2013,14.0,57.0,10.0,11.4968,0.0,12.0
13,16,11,2013,12.0,74.0,7.0,8.6226,0.0,11.7
14,16,11,2013,12.0,67.0,7.0,9.6491,0.0,11.6
15,16,11,2013,15.0,62.0,6.0,10.265,0.0,11.2
16,16,11,2013,13.0,53.0,4.0,11.4968,0.0,8.8
17,16,11,2013,12.0,56.0,5.0,14.9869,0.0,7.4
18,16,11,2013,12.0,35.0,6.0,21.7618,0.0,6.6
19,16,11,2013,9.0,19.0,6.0,26.4837,0.0,5.1
20,16,11,2013,11.0,14.0,6.0,32.0268,0.0,1.4
21,16,11,2013,16.0,32.0,7.0,42.7024,0.0,1.0
22,16,11,2013,22.0,49.0,10.0,41.6759,0.0,0.1
23,16,11,2013,20.0,35.0,11.0,45.9872,0.0,-0.4
0,17,11,2013,18.0,35.0,10.0,45.9872,0.0,-1.1
1,17,11,2013,31.0,57.0,10.0,43.5236,0.0,-0.8
2,17,11,2013,32.0,53.0,10.0,43.7289,0.0,-1.9
3,17,11,2013,28.0,45.0,12.0,41.2653,0.0,-1.5
4,17,11,2013,23.0,22.0,12.0,44.7554,0.0,1.3
5,17,11,2013,21.0,32.0,12.0,48.2455,0.0,5.8
6,17,11,2013,22.0,30.0,12.0,41.8812,0.0,6.1
7,17,11,2013,6.0,6.0,12.0,20.53,0.0,6.1
8,17,11,2013,6.0,13.0,9.0,15.6028,0.0,7.1
9,17,11,2013,8.0,13.0,10.0,14.371,0.0,8.0
10,17,11,2013,9.0,14.0,12.0,13.3445,0.0,8.6
11,17,11,2013,8.0,24.0,11.0,10.4703,0.0,9.1
12,17,11,2013,5.0,18.0,9.0,9.8544,0.0,9.7
13,17,11,2013,5.0,20.0,9.0,9.8544,0.0,9.8
14,17,11,2013,10.0,47.0,8.0,10.8809,0.0,9.9
15,17,11,2013,7.0,50.0,9.0,11.4968,0.0,9.4
16,17,11,2013,12.0,41.0,6.0,12.318,0.0,7.8
17,17,11,2013,10.0,58.0,4.0,13.5498,0.0,7.2
18,17,11,2013,7.0,27.0,4.0,16.424,0.0,6.1
19,17,11,2013,9.0,29.0,7.0,25.4572,0.0,4.1
20,17,11,2013,15.0,40.0,10.0,48.0402,0.0,2.0
21,17,11,2013,26.0,45.0,12.0,53.7886,0.0,0.0
22,17,11,2013,24.0,51.0,13.0,50.5038,0.0,0.0
23,17,11,2013,33.0,57.0,15.0,51.1197,0.0,-1.1
0,18,11,2013,32.0,66.0,15.0,50.5038,0.0,-1.8
1,18,11,2013,26.0,55.0,11.0,49.272,0.0,-2.8
2,18,11,2013,32.0,59.0,13.0,51.9409,0.0,-2.9
3,18,11,2013,24.0,38.0,8.0,48.2455,0.0,-3.2
4,18,11,2013,20.0,35.0,9.0,46.1925,0.0,-3.3
5,18,11,2013,19.0,42.0,10.0,45.5766,0.0,-0.3
6,18,11,2013,25.0,39.0,8.0,46.1925,0.0,-0.9
7,18,11,2013,26.0,37.0,7.0,47.8349,0.0,1.5
8,18,11,2013,27.0,56.0,13.0,44.7554,0.0,4.4
9,18,11,2013,24.0,37.0,23.0,41.8812,0.0,6.2
10,18,11,2013,16.0,15.0,18.0,24.2254,0.0,6.8
11,18,11,2013,11.0,14.0,12.0,12.9339,0.0,8.0
12,18,11,2013,9.0,8.0,10.0,9.2385,0.0,8.5
13,18,11,2013,7.0,10.0,11.0,10.265,0.0,9.1
14,18,11,2013,8.0,13.0,11.0,10.265,0.0,9.2
15,18,11,2013,9.0,20.0,12.0,11.4968,0.0,8.3
16,18,11,2013,9.0,21.0,9.0,17.8611,0.0,6.4
17,18,11,2013,6.0,22.0,8.0,25.6625,0.0,5.3
18,18,11,2013,16.0,28.0,8.0,34.2851,0.0,4.0
19,18,11,2013,17.0,31.0,11.0,50.2985,0.0,3.4
20,18,11,2013,20.0,24.0,12.0,49.272,0.0,3.7
21,18,11,2013,11.0,19.0,11.0,32.4374,0.0,3.5
22,18,11,2013,10.0,16.0,10.0,31.4109,0.0,2.9
23,18,11,2013,9.0,15.0,8.0,31.2056,0.0,2.7
0,19,11,2013,8.0,12.0,8.0,33.6692,0.0,0.9
1,19,11,2013,10.0,15.0,7.0,43.113,0.0,-1.0
2,19,11,2013,12.0,16.0,11.0,45.166,0.0,-0.7
3,19,11,2013,10.0,7.0,11.0,35.1063,0.0,-0.2
4,19,11,2013,9.0,15.0,12.0,43.3183,0.0,-0.7
5,19,11,2013,8.0,7.0,13.0,36.954,0.0,-1.3
6,19,11,2013,18.0,29.0,11.0,43.7289,0.0,-2.0
7,19,11,2013,17.0,31.0,10.0,45.5766,0.0,-0.1
8,19,11,2013,14.0,17.0,13.0,43.7289,0.0,1.9
9,19,11,2013,12.0,16.0,16.0,35.9275,0.0,4.4
10,19,11,2013,4.0,43.0,16.0,30.3844,0.0,4.7
11,19,11,2013,29.0,6.0,19.0,31.4109,0.0,5.8
12,19,11,2013,15.0,13.0,21.0,29.5632,0.0,7.3
13,19,11,2013,14.0,14.0,22.0,29.5632,0.0,7.9
14,19,11,2013,25.0,22.0,20.0,35.9275,0.0,7.9
15,19,11,2013,30.0,37.0,22.0,49.4773,0.0,6.9
16,19,11,2013,56.0,70.0,26.0,68.3649,0.0,5.1
17,19,11,2013,63.0,74.0,26.0,75.961,0.0,2.8
18,19,11,2013,71.0,92.0,24.0,75.7557,0.0,0.6
19,19,11,2013,84.0,102.0,20.0,74.1133,0.0,-0.5
20,19,11,2013,86.0,98.0,21.0,69.5967,0.0,-1.5
21,19,11,2013,86.0,107.0,19.0,65.9013,0.0,-2.2
22,19,11,2013,112.0,143.0,17.0,67.3384,0.0,-2.6
23,19,11,2013,113.0,139.0,18.0,65.9013,0.0,-2.8
0,20,11,2013,118.0,155.0,22.0,64.8748,0.0,-3.1
1,20,11,2013,122.0,152.0,19.0,66.1066,0.0,-3.3
2,20,11,2013,122.0,143.0,15.0,64.4642,0.0,-3.4
3,20,11,2013,122.0,155.0,18.0,63.4377,0.0,-1.8
4,20,11,2013,125.0,136.0,17.0,61.7953,0.0,-1.8
5,20,11,2013,109.0,120.0,17.0,60.1529,0.0,-2.0
6,20,11,2013,92.0,92.0,24.0,57.8946,0.0,-2.1
7,20,11,2013,89.0,115.0,19.0,59.7423,0.0,-0.9
8,20,11,2013,103.0,152.0,19.0,58.3052,0.0,2.1
9,20,11,2013,83.0,107.0,52.0,56.2522,0.0,6.1
10,20,11,2013,80.0,104.0,66.0,64.0536,0.0,8.1
11,20,11,2013,58.0,110.0,61.0,60.7688,0.0,9.2
12,20,11,2013,44.0,25.0,43.0,53.378,0.0,10.7
13,20,11,2013,22.0,9.0,23.0,39.2123,0.0,11.5
14,20,11,2013,14.0,14.0,20.0,37.1593,0.0,11.7
15,20,11,2013,28.0,27.0,18.0,42.4971,0.0,11.4
16,20,11,2013,29.0,26.0,18.0,50.0932,0.0,7.5
17,20,11,2013,39.0,45.0,19.0,66.5172,0.0,4.8
18,20,11,2013,68.0,103.0,22.0,80.8882,0.0,3.6
19,20,11,2013,94.0,131.0,27.0,87.2525,0.0,1.6
20,20,11,2013,110.0,143.0,30.0,95.8751,0.0,0.5
21,20,11,2013,116.0,169.0,28.0,90.9479,0.0,0.0
22,20,11,2013,117.0,173.0,23.0,80.2723,0.0,-0.8
23,20,11,2013,124.0,182.0,27.0,75.7557,0.0,-0.7
0,21,11,2013,126.0,169.0,23.0,71.0338,0.0,-0.9
1,21,11,2013,139.0,162.0,18.0,66.3119,0.0,0.4
2,21,11,2013,132.0,138.0,21.0,67.9543,0.0,0.4
3,21,11,2013,94.0,93.0,24.0,62.2059,0.0,-1.2
4,21,11,2013,86.0,100.0,19.0,56.2522,0.0,-2.1
5,21,11,2013,93.0,103.0,14.0,56.4575,0.0,-2.9
6,21,11,2013,87.0,102.0,13.0,55.431,0.0,-3.1
7,21,11,2013,104.0,132.0,12.0,55.2257,0.0,-2.6
8,21,11,2013,133.0,206.0,16.0,50.2985,0.0,2.3
9,21,11,2013,129.0,175.0,33.0,64.0536,0.0,6.3
10,21,11,2013,86.0,85.0,74.0,64.2589,0.0,7.9
11,21,11,2013,82.0,82.0,77.0,61.1794,0.0,9.5
12,21,11,2013,81.0,79.0,76.0,60.3582,0.0,11.4
13,21,11,2013,64.0,52.0,57.0,52.5568,0.0,12.2
14,21,11,2013,51.0,46.0,44.0,51.7356,0.0,12.1
15,21,11,2013,56.0,55.0,41.0,59.9476,0.0,10.8
16,21,11,2013,78.0,102.0,42.0,86.8419,0.0,8.5
17,21,11,2013,108.0,128.0,34.0,101.6235,0.0,7.4
18,21,11,2013,119.0,130.0,28.0,103.8818,0.0,3.9
19,21,11,2013,153.0,157.0,34.0,109.0143,0.0,2.7
20,21,11,2013,186.0,182.0,39.0,114.3521,0.0,2.2
21,21,11,2013,228.0,225.0,44.0,118.8687,0.0,0.4
22,21,11,2013,218.0,223.0,34.0,114.1468,0.0,-0.4
23,21,11,2013,223.0,243.0,20.0,107.7825,0.0,-1.1
0,22,11,2013,225.0,251.0,21.0,99.1599,0.0,-1.6
1,22,11,2013,197.0,204.0,17.0,92.5903,0.0,-1.8
2,22,11,2013,174.0,176.0,14.0,81.5041,0.0,-2.4
3,22,11,2013,168.0,166.0,14.0,79.4511,0.0,-2.9
4,22,11,2013,148.0,152.0,14.0,71.2391,0.0,-3.2
5,22,11,2013,135.0,137.0,13.0,71.2391,0.0,-3.5
6,22,11,2013,129.0,133.0,12.0,70.4179,0.0,-3.4
7,22,11,2013,123.0,125.0,11.0,66.5172,0.0,-2.8
8,22,11,2013,131.0,146.0,13.0,64.8748,0.0,0.9
9,22,11,2013,133.0,140.0,31.0,72.0603,0.0,6.4
10,22,11,2013,162.0,165.0,98.0,89.7161,0.0,8.4
11,22,11,2013,111.0,91.0,87.0,75.961,0.0,10.2
12,22,11,2013,106.0,90.0,83.0,79.6564,0.0,12.3
13,22,11,2013,90.0,82.0,70.0,79.8617,0.0,13.0
14,22,11,2013,100.0,95.0,53.0,96.2857,0.0,12.6
15,22,11,2013,134.0,147.0,49.0,112.0938,0.0,11.0
16,22,11,2013,145.0,136.0,44.0,105.1136,0.0,8.2
17,22,11,2013,165.0,157.0,39.0,120.9217,0.0,4.5
18,22,11,2013,230.0,226.0,37.0,143.0941,0.0,3.0
19,22,11,2013,231.0,224.0,38.0,125.6436,0.0,2.4
20,22,11,2013,263.0,262.0,51.0,119.6899,0.0,2.4
21,22,11,2013,321.0,310.0,55.0,122.1535,0.0,1.5
22,22,11,2013,348.0,326.0,48.0,120.7164,0.0,0.4
23,22,11,2013,352.0,326.0,28.0,114.7627,0.0,-0.3
0,23,11,2013,245.0,208.0,21.0,99.7758,0.0,1.9
1,23,11,2013,202.0,165.0,18.0,96.9016,0.0,1.7
2,23,11,2013,203.0,190.0,39.0,96.6963,0.0,1.9
3,23,11,2013,191.0,183.0,49.0,98.3387,0.0,1.0
4,23,11,2013,208.0,198.0,47.0,93.51415,0.0,-0.4
5,23,11,2013,199.0,186.0,23.0,88.6896,0.0,-0.6
6,23,11,2013,196.0,186.0,20.0,89.7161,0.0,-1.3
7,23,11,2013,196.0,191.0,17.0,81.9147,0.0,-1.1
8,23,11,2013,205.0,215.0,18.0,90.1267,0.0,2.3
9,23,11,2013,214.0,226.0,42.0,94.6433,0.0,7.5
10,23,11,2013,206.0,202.0,121.0,97.5175,0.0,9.8
11,23,11,2013,155.0,135.0,103.0,93.8221,0.0,12.2
12,23,11,2013,148.0,128.0,79.0,90.332,0.0,12.6
13,23,11,2013,166.0,184.0,72.0,114.7627,0.0,14.1
14,23,11,2013,213.0,204.0,75.0,134.4715,0.0,12.6
15,23,11,2013,220.0,208.0,83.0,151.5114,0.0,10.9
16,23,11,2013,257.0,243.0,86.0,156.6439,0.0,8.5
17,23,11,2013,286.0,260.0,86.0,150.2796,0.0,6.1
18,23,11,2013,307.0,285.0,73.0,143.2994,0.0,4.1
19,23,11,2013,309.0,278.0,78.0,140.6305,0.0,3.1
20,23,11,2013,304.0,276.0,77.0,132.6238,0.0,2.4
21,23,11,2013,321.0,315.0,67.0,127.286,0.0,2.1
22,23,11,2013,344.0,353.0,55.0,124.8224,0.0,2.3
23,23,11,2013,367.0,373.0,55.0,128.3125,0.0,2.4
0,24,11,2013,346.0,330.0,59.0,124.4118,0.0,2.5
1,24,11,2013,351.0,338.0,45.0,115.7892,0.0,3.3
2,24,11,2013,325.0,301.0,39.0,110.4514,0.0,7.7
3,24,11,2013,207.0,136.0,68.0,82.9412,0.0,9.5
4,24,11,2013,72.0,43.0,71.0,46.3978,0.0,9.1
5,24,11,2013,28.0,42.0,56.0,46.6031,0.0,8.8
6,24,11,2013,37.0,41.0,55.0,54.6098,0.0,8.5
7,24,11,2013,50.0,45.0,45.0,48.6561,0.0,9.5
8,24,11,2013,49.0,51.0,44.0,45.9872,0.0,9.6
9,24,11,2013,42.0,80.0,35.0,26.8943,0.0,9.5
10,24,11,2013,47.0,87.0,32.0,27.5102,0.0,9.5
11,24,11,2013,61.0,119.0,36.0,27.3049,0.0,9.7
12,24,11,2013,64.0,144.0,40.0,25.2519,0.0,9.8
13,24,11,2013,73.0,160.0,33.0,21.9671,0.0,9.9
14,24,11,2013,83.0,186.0,29.0,18.8876,0.0,10.1
15,24,11,2013,87.0,190.0,26.0,20.53,0.0,10.1
16,24,11,2013,90.0,182.0,21.0,19.7088,0.0,9.0
17,24,11,2013,84.0,173.0,19.0,22.7883,0.0,5.8
18,24,11,2013,77.0,147.0,18.0,46.3978,0.0,4.5
19,24,11,2013,72.0,143.0,20.0,52.9674,0.0,8.8
20,24,11,2013,68.0,102.0,21.0,43.9342,0.0,8.0
21,24,11,2013,33.0,75.0,15.0,18.6823,0.0,6.7
22,24,11,2013,23.0,61.0,13.0,17.2452,0.0,5.9
23,24,11,2013,23.0,31.0,14.0,20.7353,0.0,5.2
0,25,11,2013,16.0,17.0,13.0,18.8876,0.0,4.3
1,25,11,2013,6.0,9.0,14.0,16.2187,0.0,3.5
2,25,11,2013,3.0,10.0,15.0,16.2187,0.0,4.2
3,25,11,2013,8.0,10.0,13.0,15.8081,0.0,3.8
4,25,11,2013,8.0,12.0,13.0,15.6028,0.0,2.7
5,25,11,2013,11.0,10.0,14.0,19.5035,0.0,3.0
6,25,11,2013,4.0,9.0,15.0,19.7088,0.0,2.6
7,25,11,2013,11.0,17.0,16.0,28.3314,0.0,1.9
8,25,11,2013,22.0,31.0,16.0,34.0798,0.0,4.2
9,25,11,2013,14.0,26.0,24.0,24.8413,0.0,5.4
10,25,11,2013,22.0,65.0,21.0,16.0134,0.0,5.3
11,25,11,2013,40.0,36.0,18.0,13.3445,0.0,5.8
12,25,11,2013,10.0,6.0,12.0,11.2915,0.0,6.9
13,25,11,2013,3.0,6.0,11.0,10.0597,0.0,7.6
14,25,11,2013,12.0,6.0,8.0,10.0597,0.0,7.7
15,25,11,2013,3.0,6.0,8.0,10.8809,0.0,7.4
16,25,11,2013,6.0,7.0,8.0,12.318,0.0,5.5
17,25,11,2013,10.0,17.0,8.0,20.9406,0.0,1.7
18,25,11,2013,12.0,20.0,9.0,37.1593,0.0,-0.4
19,25,11,2013,19.0,40.0,13.0,51.5303,0.0,-2.0
20,25,11,2013,26.0,38.0,14.0,54.1992,0.0,-2.5
21,25,11,2013,37.0,55.0,14.0,53.1727,0.0,-2.3
22,25,11,2013,50.0,67.0,20.0,55.431,0.0,-1.9
23,25,11,2013,44.0,73.0,18.0,56.6628,0.0,-2.5
0,26,11,2013,46.0,58.0,17.0,57.2787,0.0,-0.8
1,26,11,2013,59.0,88.0,19.0,56.8681,0.0,-2.1
2,26,11,2013,64.0,89.0,13.0,50.5038,0.0,-2.0
3,26,11,2013,48.0,53.0,16.0,50.5038,0.0,3.3
4,26,11,2013,16.0,6.0,18.0,31.410899999999998,0.0,2.9
5,26,11,2013,3.0,6.0,12.0,12.318,0.0,0.4
6,26,11,2013,3.0,6.0,12.0,30.3844,0.0,-0.6
7,26,11,2013,11.0,21.0,12.0,47.6296,0.0,-0.1
8,26,11,2013,14.0,16.0,16.0,46.6031,0.0,2.7
9,26,11,2013,16.0,35.0,17.0,42.2918,0.0,4.7
10,26,11,2013,10.0,14.0,18.0,34.901,0.0,5.4
11,26,11,2013,14.0,19.0,16.0,31.2056,0.0,6.5
12,26,11,2013,10.0,24.0,12.0,12.5233,0.0,6.7
13,26,11,2013,16.0,56.0,11.0,10.265,0.0,6.6
14,26,11,2013,16.0,101.0,8.0,9.2385,0.0,6.2
15,26,11,2013,42.0,141.0,9.0,10.8809,0.0,5.3
16,26,11,2013,21.0,77.0,8.0,11.2915,0.0,3.9
17,26,11,2013,18.0,54.0,6.0,14.5763,0.0,3.2
18,26,11,2013,14.0,74.0,7.0,14.9869,0.0,2.3
19,26,11,2013,12.0,53.0,4.0,13.9604,0.0,1.3
20,26,11,2013,11.0,39.0,4.0,13.3445,0.0,0.3
21,26,11,2013,9.0,89.0,3.0,9.4438,0.0,-0.4
22,26,11,2013,6.0,83.0,3.0,6.3643,0.0,-1.1
23,26,11,2013,14.0,83.0,2.0,5.7484,0.0,-1.7
0,27,11,2013,6.0,38.0,2.0,4.9272,0.0,-2.0
1,27,11,2013,10.0,22.0,3.0,5.1325,0.0,-2.1
2,27,11,2013,5.0,15.0,3.0,4.5166,0.0,-2.3
3,27,11,2013,6.0,17.0,3.0,4.106,0.0,-2.7
4,27,11,2013,7.0,16.0,2.0,2.8742,0.0,-3.4
5,27,11,2013,8.0,27.0,2.0,1.6424,0.0,-3.9
6,27,11,2013,9.0,21.0,3.0,2.2583,0.0,-4.1
7,27,11,2013,7.0,27.0,2.0,4.7219,0.0,-4.3
8,27,11,2013,7.0,21.0,3.0,8.6226,0.0,-3.6
9,27,11,2013,6.0,37.0,3.0,8.8279,0.0,-3.0
10,27,11,2013,7.0,33.0,4.0,7.3908,0.0,-2.2
11,27,11,2013,9.0,18.0,5.0,7.3908,0.0,-1.8
12,27,11,2013,3.0,16.0,7.0,7.3908,0.0,-0.5
13,27,11,2013,19.0,36.0,10.0,7.3908,0.0,-0.7
14,27,11,2013,15.0,42.0,11.0,11.9074,0.0,-0.3
15,27,11,2013,7.0,43.0,8.0,13.1392,0.0,-0.7
16,27,11,2013,10.0,45.0,5.0,16.0134,0.0,-1.5
17,27,11,2013,11.0,55.0,6.0,19.9141,0.0,-1.4
18,27,11,2013,14.0,56.0,7.0,20.1194,0.0,-1.5
19,27,11,2013,12.0,39.0,8.0,17.4505,0.0,-1.6
20,27,11,2013,14.0,63.0,5.0,11.2915,0.0,-1.8
21,27,11,2013,14.0,50.0,4.0,8.6226,0.0,-2.2
22,27,11,2013,9.0,18.0,3.0,11.7021,0.0,-2.5
23,27,11,2013,7.0,10.0,5.0,8.8279,0.0,-2.8
0,28,11,2013,6.0,11.0,6.0,6.3643,0.0,-3.0
1,28,11,2013,4.0,8.0,8.0,8.212,0.0,-3.0
2,28,11,2013,4.0,8.0,7.0,12.318,0.0,-3.6
3,28,11,2013,4.0,6.0,5.0,10.265,0.0,-4.4
4,28,11,2013,15.0,15.0,6.0,35.7222,0.0,-4.4
5,28,11,2013,5.0,8.0,6.0,37.3646,0.0,-3.6
6,28,11,2013,9.0,8.0,8.0,26.2784,0.0,-3.0
7,28,11,2013,12.0,17.0,8.0,34.901,0.0,-3.6
8,28,11,2013,14.0,24.0,8.0,41.6759,0.0,-1.1
9,28,11,2013,13.0,20.0,9.0,35.1063,0.0,1.5
10,28,11,2013,13.0,16.0,11.0,27.5102,0.0,2.8
11,28,11,2013,14.0,6.0,7.0,15.8081,0.0,3.8
12,28,11,2013,3.0,6.0,5.0,10.265,0.0,5.8
13,28,11,2013,5.0,6.0,5.0,7.8014,0.0,6.4
14,28,11,2013,10.0,9.0,5.0,8.4173,0.0,7.0
15,28,11,2013,8.0,19.0,6.0,14.1657,0.0,6.6
16,28,11,2013,8.0,17.0,6.0,16.0134,0.0,3.4
17,28,11,2013,20.0,37.0,12.0,43.7289,0.0,0.9
18,28,11,2013,52.0,76.0,18.0,74.9345,0.0,-0.8
19,28,11,2013,75.0,90.0,24.0,79.0405,0.0,-1.5
20,28,11,2013,87.0,109.0,25.0,79.2458,0.0,-1.9
21,28,11,2013,99.0,126.0,30.0,77.8087,0.0,1.0
22,28,11,2013,87.0,117.0,24.0,75.7557,0.0,-1.6
23,28,11,2013,87.0,114.0,23.0,77.8087,0.0,-3.2
0,29,11,2013,85.0,107.0,25.0,77.3981,0.0,-3.7
1,29,11,2013,90.0,146.0,26.0,76.9875,0.0,-4.1
2,29,11,2013,114.0,166.0,26.0,82.7359,0.0,-4.8
3,29,11,2013,122.0,175.0,29.0,80.2723,0.0,-5.2
4,29,11,2013,124.0,152.0,26.0,76.9875,0.0,-5.2
5,29,11,2013,122.0,154.0,24.0,73.7027,0.0,-5.3
6,29,11,2013,129.0,148.0,23.0,73.2921,0.0,-4.7
7,29,11,2013,134.0,144.0,23.0,75.3451,0.0,-4.6
8,29,11,2013,123.0,161.0,33.0,75.7557,0.0,0.2
9,29,11,2013,108.0,104.0,48.0,75.5504,0.0,7.7
10,29,11,2013,57.0,48.0,41.0,70.2126,0.0,9.9
11,29,11,2013,37.0,33.0,31.0,60.9741,0.0,10.9
12,29,11,2013,22.0,23.0,28.0,49.8879,0.0,12.8
13,29,11,2013,26.0,6.0,21.0,38.1858,0.0,13.5
14,29,11,2013,9.0,9.0,15.0,35.9275,0.0,12.2
15,29,11,2013,54.0,58.0,25.0,69.1861,0.0,10.9
16,29,11,2013,56.0,55.0,25.0,72.6762,0.0,8.4
17,29,11,2013,104.0,114.0,39.0,100.8023,0.0,4.1
18,29,11,2013,130.0,141.0,41.0,108.1931,0.0,3.8
19,29,11,2013,128.0,140.0,37.0,102.65,0.0,1.1
20,29,11,2013,118.0,131.0,41.0,92.1797,0.0,1.1
21,29,11,2013,124.0,142.0,36.0,86.6366,0.0,0.0
22,29,11,2013,128.0,144.0,41.0,91.3585,0.0,-1.2
23,29,11,2013,149.0,168.0,33.0,92.1797,0.0,-2.0
0,30,11,2013,162.0,194.0,26.0,89.1002,0.0,-2.7
1,30,11,2013,170.0,197.0,24.0,83.7624,0.0,-3.1
2,30,11,2013,167.0,191.0,24.0,81.9147,0.0,0.7
3,30,11,2013,94.0,66.0,46.0,68.7755,0.0,6.5
4,30,11,2013,42.0,34.0,53.0,62.4112,0.0,5.9
5,30,11,2013,29.0,25.0,46.0,47.4243,0.0,5.3
6,30,11,2013,27.0,36.0,50.0,53.378,0.0,4.9
7,30,11,2013,23.0,30.0,43.0,48.6561,0.0,5.1
8,30,11,2013,21.0,33.0,37.0,46.3978,0.0,6.4
9,30,11,2013,22.0,43.0,26.0,31.0003,0.0,8.0
10,30,11,2013,20.0,53.0,28.0,26.0731,0.0,8.9
11,30,11,2013,16.0,37.0,18.0,19.0929,0.0,9.6
12,30,11,2013,12.0,25.0,19.0,20.7353,0.0,10.5
13,30,11,2013,14.0,17.0,15.0,17.2452,0.0,10.8
14,30,11,2013,18.0,18.0,18.0,21.1459,0.0,10.9
15,30,11,2013,14.0,20.0,17.0,22.3777,0.0,10.7
16,30,11,2013,14.0,26.0,15.0,26.2784,0.0,8.4
17,30,11,2013,11.0,18.0,12.0,23.1989,0.0,6.9
18,30,11,2013,19.0,30.0,14.0,47.4243,0.0,2.6
19,30,11,2013,27.0,28.0,15.0,66.1066,0.0,0.7
20,30,11,2013,36.0,44.0,18.0,69.1861,0.0,-0.8
21,30,11,2013,38.0,61.0,19.0,65.696,0.0,-1.9
22,30,11,2013,49.0,79.0,23.0,62.0006,0.0,-2.8
23,30,11,2013,64.0,91.0,25.0,64.2589,0.0,-3.2
0,1,12,2013,72.0,108.0,24.0,62.6165,0.0,-3.7
1,1,12,2013,71.0,108.0,24.0,62.0006,0.0,-3.8
2,1,12,2013,69.0,87.0,20.0,59.9476,0.0,-4.3
3,1,12,2013,72.0,96.0,18.0,58.5105,0.0,-4.7
4,1,12,2013,56.0,74.0,16.0,55.0204,0.0,-4.9
5,1,12,2013,60.0,61.0,14.0,56.4575,0.0,-5.2
6,1,12,2013,49.0,57.0,12.0,55.0204,0.0,-5.6
7,1,12,2013,67.0,91.0,15.0,52.7621,0.0,-4.8
8,1,12,2013,68.0,92.0,17.0,55.431,0.0,-0.7
9,1,12,2013,61.0,80.0,45.0,58.7158,0.0,5.9
10,1,12,2013,49.0,30.0,62.0,57.2787,0.0,8.1
11,1,12,2013,40.0,38.0,64.0,62.0006,0.0,9.2
12,1,12,2013,36.0,29.0,53.0,59.3317,0.0,10.9
13,1,12,2013,28.0,26.0,39.0,47.4243,0.0,11.6
14,1,12,2013,55.0,57.0,43.0,71.6497,0.0,11.7
15,1,12,2013,61.0,61.0,36.0,75.961,0.0,9.7
16,1,12,2013,74.0,87.0,35.0,86.6366,0.0,6.3
17,1,12,2013,77.0,68.0,31.0,88.4843,0.0,5.8
18,1,12,2013,81.0,95.0,33.0,90.5373,0.0,5.9
19,1,12,2013,116.0,125.0,38.0,96.0804,0.0,2.3
20,1,12,2013,138.0,145.0,42.0,101.8288,0.0,-0.3
21,1,12,2013,155.0,157.0,42.0,102.0341,0.0,-1.2
22,1,12,2013,155.0,161.0,40.0,99.9811,0.0,-1.8
